task,source,star_free,layers,heads,terms,best_seed,model_hard_accuracy,train_accuracy,test_accuracy,test_positive_rate,disagreements,attention_ops,seconds
rand_030,examples/brasp/random/rand_030.brasp,True,3,1,1,0,1.0,1.0,1.0,0.5,0,2,50.1
rand_030,examples/brasp/random/rand_030.brasp,True,3,1,2,0,1.0,1.0,1.0,0.5,0,3,62.7
rand_030,examples/brasp/random/rand_030.brasp,True,3,2,1,0,1.0,1.0,1.0,0.5,0,6,65.3
rand_031,examples/brasp/random/rand_031.brasp,True,1,1,1,0,1.0,1.0,1.0,0.5,0,0,27.0
rand_031,examples/brasp/random/rand_031.brasp,True,1,1,2,0,1.0,1.0,1.0,0.5,0,1,31.4
rand_031,examples/brasp/random/rand_031.brasp,True,1,2,1,0,1.0,1.0,1.0,0.5,0,0,34.6
rand_031,examples/brasp/random/rand_031.brasp,True,1,2,2,0,1.0,1.0,1.0,0.5,0,2,45.7
rand_031,examples/brasp/random/rand_031.brasp,True,2,1,1,0,1.0,1.0,1.0,0.5,0,1,41.5
rand_031,examples/brasp/random/rand_031.brasp,True,2,1,2,0,1.0,1.0,1.0,0.5,0,2,48.4
rand_031,examples/brasp/random/rand_031.brasp,True,2,2,1,0,1.0,1.0,1.0,0.5,0,1,59.1
rand_031,examples/brasp/random/rand_031.brasp,True,2,2,2,0,1.0,1.0,1.0,0.5,0,4,71.6
rand_032,examples/brasp/random/rand_032.brasp,True,3,1,1,2,0.954338,0.954338,0.987,0.5,0,3,155.9
rand_032,examples/brasp/random/rand_032.brasp,True,3,1,2,0,1.0,1.0,1.0,0.5,0,3,64.7
rand_032,examples/brasp/random/rand_032.brasp,True,3,2,1,0,0.979452,0.979452,1.0,0.5,0,6,184.8
rand_032,examples/brasp/random/rand_032.brasp,True,3,2,2,0,1.0,1.0,1.0,0.5,0,6,105.3
rand_032,examples/brasp/random/rand_032.brasp,True,4,1,1,1,0.954338,0.954338,0.987,0.5,0,4,173.2
rand_032,examples/brasp/random/rand_032.brasp,True,4,1,2,0,1.0,1.0,1.0,0.5,0,4,80.6
rand_032,examples/brasp/random/rand_032.brasp,True,4,2,1,1,1.0,1.0,1.0,0.5,0,7,169.0
rand_032,examples/brasp/random/rand_032.brasp,True,4,2,2,0,1.0,1.0,1.0,0.5,0,7,111.8
rand_033,examples/brasp/random/rand_033.brasp,True,2,1,1,1,1.0,1.0,1.0,0.5,0,2,87.4
rand_033,examples/brasp/random/rand_033.brasp,True,2,2,1,0,1.0,1.0,1.0,0.5,0,4,56.7
rand_033,examples/brasp/random/rand_033.brasp,True,2,2,2,0,1.0,1.0,1.0,0.5,0,4,79.3
rand_033,examples/brasp/random/rand_033.brasp,True,3,1,1,0,1.0,1.0,1.0,0.5,0,2,43.5
rand_033,examples/brasp/random/rand_033.brasp,True,3,1,2,0,1.0,1.0,1.0,0.5,0,3,62.4
rand_033,examples/brasp/random/rand_033.brasp,True,3,2,1,0,1.0,1.0,1.0,0.5,0,5,61.5
rand_033,examples/brasp/random/rand_033.brasp,True,3,2,2,0,1.0,1.0,1.0,0.5,0,6,96.5
rand_034,examples/brasp/random/rand_034.brasp,True,1,1,1,0,0.800522,0.800522,0.828,0.5,0,1,83.5
rand_034,examples/brasp/random/rand_034.brasp,True,1,1,2,1,0.83442,0.83442,0.828,0.5,0,1,82.5
rand_034,examples/brasp/random/rand_034.brasp,True,1,2,1,0,1.0,1.0,1.0,0.5,0,1,38.6
rand_034,examples/brasp/random/rand_034.brasp,True,1,2,2,1,1.0,1.0,1.0,0.5,0,2,86.0
rand_034,examples/brasp/random/rand_034.brasp,True,2,1,1,1,1.0,1.0,1.0,0.5,0,2,89.4
rand_034,examples/brasp/random/rand_034.brasp,True,2,1,2,0,1.0,1.0,1.0,0.5,0,2,48.3
rand_034,examples/brasp/random/rand_034.brasp,True,2,2,2,0,1.0,1.0,1.0,0.5,0,4,74.0
rand_035,examples/brasp/random/rand_035.brasp,True,2,1,1,1,1.0,1.0,1.0,0.5,0,2,87.8
rand_035,examples/brasp/random/rand_035.brasp,True,2,1,2,1,1.0,1.0,1.0,0.5,0,2,105.6
rand_035,examples/brasp/random/rand_035.brasp,True,2,2,1,0,1.0,1.0,1.0,0.5,0,4,58.5
rand_035,examples/brasp/random/rand_035.brasp,True,2,2,2,0,1.0,1.0,1.0,0.5,0,4,73.1
rand_035,examples/brasp/random/rand_035.brasp,True,3,1,1,0,1.0,1.0,1.0,0.5,0,3,50.1
rand_035,examples/brasp/random/rand_035.brasp,True,3,1,2,0,1.0,1.0,1.0,0.5,0,3,63.1
rand_035,examples/brasp/random/rand_035.brasp,True,3,2,1,0,1.0,1.0,1.0,0.5,0,6,68.9
rand_035,examples/brasp/random/rand_035.brasp,True,3,2,2,0,1.0,1.0,1.0,0.5,0,6,89.9
rand_036,examples/brasp/random/rand_036.brasp,True,4,1,1,0,1.0,1.0,1.0,0.5,0,2,60.2
rand_036,examples/brasp/random/rand_036.brasp,True,4,1,2,0,1.0,1.0,1.0,0.5,0,4,64.2
rand_036,examples/brasp/random/rand_036.brasp,True,4,2,1,0,1.0,1.0,1.0,0.5,0,4,82.9
rand_036,examples/brasp/random/rand_036.brasp,True,4,2,2,0,1.0,1.0,1.0,0.5,0,7,112.0
rand_036,examples/brasp/random/rand_036.brasp,True,5,1,1,0,1.0,1.0,1.0,0.5,0,4,65.8
rand_036,examples/brasp/random/rand_036.brasp,True,5,1,2,0,1.0,1.0,1.0,0.5,0,5,90.5
rand_036,examples/brasp/random/rand_036.brasp,True,5,2,2,0,1.0,1.0,1.0,0.5,0,7,145.6
rand_037,examples/brasp/random/rand_037.brasp,True,2,1,1,1,1.0,1.0,1.0,0.5,0,2,84.2
rand_037,examples/brasp/random/rand_037.brasp,True,2,1,2,0,1.0,1.0,1.0,0.5,0,2,50.2
rand_037,examples/brasp/random/rand_037.brasp,True,2,2,1,1,1.0,1.0,1.0,0.5,0,4,109.6
rand_037,examples/brasp/random/rand_037.brasp,True,2,2,2,0,1.0,1.0,1.0,0.5,0,4,76.8
rand_037,examples/brasp/random/rand_037.brasp,True,3,1,1,0,1.0,1.0,1.0,0.5,0,2,49.4
rand_037,examples/brasp/random/rand_037.brasp,True,3,1,2,0,1.0,1.0,1.0,0.5,0,3,61.1
rand_037,examples/brasp/random/rand_037.brasp,True,3,2,1,0,1.0,1.0,1.0,0.5,0,6,70.9
rand_037,examples/brasp/random/rand_037.brasp,True,3,2,2,0,1.0,1.0,1.0,0.5,0,5,108.8
rand_038,examples/brasp/random/rand_038.brasp,True,4,1,1,0,0.997717,0.997717,1.0,0.5,0,4,184.4
rand_038,examples/brasp/random/rand_038.brasp,True,4,1,2,0,0.997717,0.997717,1.0,0.5,0,4,221.2
rand_038,examples/brasp/random/rand_038.brasp,True,4,2,1,0,0.997717,0.997717,1.0,0.5,0,5,242.8
rand_038,examples/brasp/random/rand_038.brasp,True,4,2,2,2,0.997717,0.997717,1.0,0.5,0,7,368.4
rand_038,examples/brasp/random/rand_038.brasp,True,5,1,1,2,1.0,1.0,1.0,0.5,0,5,194.8
rand_038,examples/brasp/random/rand_038.brasp,True,5,1,2,0,0.997717,0.997717,1.0,0.5,0,5,277.7
rand_038,examples/brasp/random/rand_038.brasp,True,5,2,1,1,0.997717,0.997717,1.0,0.5,0,5,288.2
rand_038,examples/brasp/random/rand_038.brasp,True,5,2,2,1,1.0,1.0,1.0,0.5,0,7,251.4
rand_039,examples/brasp/random/rand_039.brasp,True,1,1,1,1,1.0,1.0,1.0,0.5,0,1,55.2
rand_039,examples/brasp/random/rand_039.brasp,True,1,1,2,0,1.0,1.0,1.0,0.5,0,1,32.8
rand_039,examples/brasp/random/rand_039.brasp,True,1,2,1,0,1.0,1.0,1.0,0.5,0,1,41.4
rand_039,examples/brasp/random/rand_039.brasp,True,1,2,2,0,1.0,1.0,1.0,0.5,0,2,47.3
rand_039,examples/brasp/random/rand_039.brasp,True,2,1,1,1,1.0,1.0,1.0,0.5,0,2,87.1
rand_039,examples/brasp/random/rand_039.brasp,True,2,2,1,0,1.0,1.0,1.0,0.5,0,4,61.5
rand_039,examples/brasp/random/rand_039.brasp,True,2,2,2,0,1.0,1.0,1.0,0.5,0,4,72.9
rand_040,examples/brasp/random/rand_040.brasp,True,2,1,1,0,1.0,1.0,1.0,0.0,0,2,43.5
rand_040,examples/brasp/random/rand_040.brasp,True,2,1,2,0,1.0,1.0,1.0,0.0,0,2,41.5
rand_040,examples/brasp/random/rand_040.brasp,True,2,2,1,0,1.0,1.0,1.0,0.0,0,4,57.7
rand_040,examples/brasp/random/rand_040.brasp,True,3,1,1,0,1.0,1.0,1.0,0.0,0,3,49.3
rand_040,examples/brasp/random/rand_040.brasp,True,3,1,2,0,1.0,1.0,1.0,0.0,0,3,48.6
rand_040,examples/brasp/random/rand_040.brasp,True,3,2,1,0,1.0,1.0,1.0,0.0,0,6,68.5
rand_040,examples/brasp/random/rand_040.brasp,True,3,2,2,0,1.0,1.0,1.0,0.0,0,6,72.3
rand_041,examples/brasp/random/rand_041.brasp,True,2,1,1,0,1.0,1.0,1.0,0.0,0,2,42.4
rand_041,examples/brasp/random/rand_041.brasp,True,2,1,2,0,1.0,1.0,1.0,0.0,0,2,42.9
rand_041,examples/brasp/random/rand_041.brasp,True,2,2,1,0,1.0,1.0,1.0,0.0,0,4,57.6
rand_041,examples/brasp/random/rand_041.brasp,True,2,2,2,0,1.0,1.0,1.0,0.0,0,4,62.2
rand_041,examples/brasp/random/rand_041.brasp,True,3,1,1,0,1.0,1.0,1.0,0.0,0,3,53.7
rand_041,examples/brasp/random/rand_041.brasp,True,3,1,2,0,1.0,1.0,1.0,0.0,0,3,50.6
rand_041,examples/brasp/random/rand_041.brasp,True,3,2,1,0,1.0,1.0,1.0,0.0,0,6,72.2
rand_041,examples/brasp/random/rand_041.brasp,True,3,2,2,0,1.0,1.0,1.0,0.0,0,6,81.1
rand_042,examples/brasp/random/rand_042.brasp,True,1,1,1,0,1.0,1.0,1.0,0.0,0,1,27.0
rand_042,examples/brasp/random/rand_042.brasp,True,1,1,2,0,1.0,1.0,1.0,0.0,0,1,29.1
rand_042,examples/brasp/random/rand_042.brasp,True,1,2,1,0,1.0,1.0,1.0,0.0,0,2,43.5
rand_042,examples/brasp/random/rand_042.brasp,True,1,2,2,0,1.0,1.0,1.0,0.0,0,2,41.9
rand_042,examples/brasp/random/rand_042.brasp,True,2,1,1,0,1.0,1.0,1.0,0.0,0,2,44.1
rand_042,examples/brasp/random/rand_042.brasp,True,2,2,1,0,1.0,1.0,1.0,0.0,0,4,56.6
rand_042,examples/brasp/random/rand_042.brasp,True,2,2,2,0,1.0,1.0,1.0,0.0,0,4,63.6
rand_043,examples/brasp/random/rand_043.brasp,True,3,1,1,0,1.0,1.0,1.0,0.0,0,3,51.2
rand_043,examples/brasp/random/rand_043.brasp,True,3,1,2,0,1.0,1.0,1.0,0.0,0,3,50.4
rand_043,examples/brasp/random/rand_043.brasp,True,3,2,1,0,1.0,1.0,1.0,0.0,0,6,65.9
rand_043,examples/brasp/random/rand_043.brasp,True,3,2,2,0,1.0,1.0,1.0,0.0,0,6,70.0
rand_043,examples/brasp/random/rand_043.brasp,True,4,1,1,0,1.0,1.0,1.0,0.0,0,4,64.0
rand_043,examples/brasp/random/rand_043.brasp,True,4,1,2,0,1.0,1.0,1.0,0.0,0,4,57.9
rand_043,examples/brasp/random/rand_043.brasp,True,4,2,1,0,1.0,1.0,1.0,0.0,0,8,80.4
rand_043,examples/brasp/random/rand_043.brasp,True,4,2,2,0,1.0,1.0,1.0,0.0,0,8,85.7
rand_044,examples/brasp/random/rand_044.brasp,True,2,1,1,0,1.0,1.0,1.0,0.0,0,2,41.7
rand_044,examples/brasp/random/rand_044.brasp,True,2,1,2,0,1.0,1.0,1.0,0.0,0,2,43.9
rand_044,examples/brasp/random/rand_044.brasp,True,2,2,1,0,1.0,1.0,1.0,0.0,0,4,62.8
rand_044,examples/brasp/random/rand_044.brasp,True,2,2,2,0,1.0,1.0,1.0,0.0,0,4,64.7
rand_044,examples/brasp/random/rand_044.brasp,True,3,1,1,0,1.0,1.0,1.0,0.0,0,3,49.2
rand_044,examples/brasp/random/rand_044.brasp,True,3,1,2,0,1.0,1.0,1.0,0.0,0,3,48.3
rand_044,examples/brasp/random/rand_044.brasp,True,3,2,2,0,1.0,1.0,1.0,0.0,0,6,75.5
rand_045,examples/brasp/random/rand_045.brasp,True,1,1,1,0,1.0,1.0,1.0,0.0,0,1,28.0
rand_045,examples/brasp/random/rand_045.brasp,True,1,1,2,0,1.0,1.0,1.0,0.0,0,1,32.2
rand_045,examples/brasp/random/rand_045.brasp,True,1,2,1,0,1.0,1.0,1.0,0.0,0,2,38.1
rand_045,examples/brasp/random/rand_045.brasp,True,1,2,2,0,1.0,1.0,1.0,0.0,0,2,42.5
rand_045,examples/brasp/random/rand_045.brasp,True,2,1,1,0,1.0,1.0,1.0,0.0,0,2,42.3
rand_045,examples/brasp/random/rand_045.brasp,True,2,1,2,0,1.0,1.0,1.0,0.0,0,2,43.5
rand_045,examples/brasp/random/rand_045.brasp,True,2,2,1,0,1.0,1.0,1.0,0.0,0,4,54.3
rand_045,examples/brasp/random/rand_045.brasp,True,2,2,2,0,1.0,1.0,1.0,0.0,0,4,62.5
rand_046,examples/brasp/random/rand_046.brasp,True,3,1,1,0,1.0,1.0,1.0,0.0,0,3,49.2
rand_046,examples/brasp/random/rand_046.brasp,True,3,1,2,0,1.0,1.0,1.0,0.0,0,3,51.1
rand_046,examples/brasp/random/rand_046.brasp,True,3,2,1,0,1.0,1.0,1.0,0.0,0,6,68.0
rand_046,examples/brasp/random/rand_046.brasp,True,3,2,2,0,1.0,1.0,1.0,0.0,0,6,75.6
rand_046,examples/brasp/random/rand_046.brasp,True,4,1,2,0,1.0,1.0,1.0,0.0,0,4,66.8
rand_046,examples/brasp/random/rand_046.brasp,True,4,2,1,0,1.0,1.0,1.0,0.0,0,8,79.0
rand_046,examples/brasp/random/rand_046.brasp,True,4,2,2,0,1.0,1.0,1.0,0.0,0,8,98.2
rand_047,examples/brasp/random/rand_047.brasp,True,3,1,1,0,1.0,1.0,1.0,0.0,0,3,51.5
rand_047,examples/brasp/random/rand_047.brasp,True,3,1,2,0,1.0,1.0,1.0,0.0,0,3,51.6
rand_047,examples/brasp/random/rand_047.brasp,True,3,2,1,0,1.0,1.0,1.0,0.0,0,6,73.9
rand_047,examples/brasp/random/rand_047.brasp,True,3,2,2,0,1.0,1.0,1.0,0.0,0,6,84.8
rand_047,examples/brasp/random/rand_047.brasp,True,4,1,1,0,1.0,1.0,1.0,0.0,0,4,64.2
rand_047,examples/brasp/random/rand_047.brasp,True,4,1,2,0,1.0,1.0,1.0,0.0,0,4,67.9
rand_047,examples/brasp/random/rand_047.brasp,True,4,2,1,0,1.0,1.0,1.0,0.0,0,8,81.8
rand_047,examples/brasp/random/rand_047.brasp,True,4,2,2,0,1.0,1.0,1.0,0.0,0,8,98.9
