task,source,star_free,layers,heads,terms,best_seed,model_hard_accuracy,train_accuracy,test_accuracy,test_positive_rate,disagreements,attention_ops,seconds
rand_029,examples/brasp/random100/rand_029.brasp,True,3,2,2,0,1.0,1.0,1.0,0.5,0,6,86.0
rand_029,examples/brasp/random100/rand_029.brasp,True,4,1,1,0,1.0,1.0,1.0,0.5,0,3,56.5
rand_029,examples/brasp/random100/rand_029.brasp,True,4,1,2,0,1.0,1.0,1.0,0.5,0,4,78.7
rand_029,examples/brasp/random100/rand_029.brasp,True,4,2,1,0,1.0,1.0,1.0,0.5,0,5,82.2
rand_029,examples/brasp/random100/rand_029.brasp,True,4,2,2,0,1.0,1.0,1.0,0.5,0,8,129.5
rand_030,examples/brasp/random100/rand_030.brasp,True,4,1,1,1,1.0,1.0,1.0,0.5,0,4,113.8
rand_030,examples/brasp/random100/rand_030.brasp,True,4,1,2,1,1.0,1.0,1.0,0.5,0,4,150.1
rand_030,examples/brasp/random100/rand_030.brasp,True,4,2,1,2,0.632334,0.632334,0.516,0.5,0,6,201.3
rand_030,examples/brasp/random100/rand_030.brasp,True,4,2,2,2,1.0,1.0,1.0,0.5,0,8,344.6
rand_030,examples/brasp/random100/rand_030.brasp,True,5,1,1,2,0.591917,0.591917,0.499,0.5,0,2,188.0
rand_030,examples/brasp/random100/rand_030.brasp,True,5,1,2,2,1.0,1.0,1.0,0.5,0,5,255.4
rand_030,examples/brasp/random100/rand_030.brasp,True,5,2,1,1,0.808344,0.808344,0.8275,0.5,0,7,277.6
rand_030,examples/brasp/random100/rand_030.brasp,True,5,2,2,1,0.890482,0.890482,0.8195,0.5,0,9,396.0
rand_031,examples/brasp/random100/rand_031.brasp,True,3,1,1,0,1.0,1.0,1.0,0.5,0,3,37.2
rand_031,examples/brasp/random100/rand_031.brasp,True,3,1,2,0,1.0,1.0,1.0,0.5,0,3,50.6
rand_031,examples/brasp/random100/rand_031.brasp,True,3,2,1,0,1.0,1.0,1.0,0.5,0,5,62.9
rand_031,examples/brasp/random100/rand_031.brasp,True,3,2,2,0,1.0,1.0,1.0,0.5,0,6,105.8
rand_031,examples/brasp/random100/rand_031.brasp,True,4,1,1,0,1.0,1.0,1.0,0.5,0,4,37.0
rand_031,examples/brasp/random100/rand_031.brasp,True,4,1,2,0,1.0,1.0,1.0,0.5,0,4,74.7
rand_031,examples/brasp/random100/rand_031.brasp,True,4,2,1,0,1.0,1.0,1.0,0.5,0,6,89.3
rand_031,examples/brasp/random100/rand_031.brasp,True,4,2,2,0,1.0,1.0,1.0,0.5,0,7,115.9
rand_032,examples/brasp/random100/rand_032.brasp,True,2,1,1,0,1.0,1.0,1.0,0.5,0,2,40.5
rand_032,examples/brasp/random100/rand_032.brasp,True,2,1,2,0,1.0,1.0,1.0,0.5,0,2,55.3
rand_032,examples/brasp/random100/rand_032.brasp,True,2,2,1,0,1.0,1.0,1.0,0.5,0,2,53.2
rand_032,examples/brasp/random100/rand_032.brasp,True,2,2,2,0,1.0,1.0,1.0,0.5,0,3,76.4
rand_032,examples/brasp/random100/rand_032.brasp,True,3,1,1,0,1.0,1.0,1.0,0.5,0,2,52.4
rand_032,examples/brasp/random100/rand_032.brasp,True,3,1,2,0,1.0,1.0,1.0,0.5,0,3,59.6
rand_032,examples/brasp/random100/rand_032.brasp,True,3,2,1,0,1.0,1.0,1.0,0.5,0,6,67.6
rand_032,examples/brasp/random100/rand_032.brasp,True,3,2,2,0,1.0,1.0,1.0,0.5,0,6,103.4
rand_033,examples/brasp/random100/rand_033.brasp,True,2,1,1,0,1.0,1.0,1.0,0.5,0,2,41.0
rand_033,examples/brasp/random100/rand_033.brasp,True,2,1,2,0,1.0,1.0,1.0,0.5,0,2,47.5
rand_033,examples/brasp/random100/rand_033.brasp,True,2,2,1,0,1.0,1.0,1.0,0.5,0,2,40.4
rand_033,examples/brasp/random100/rand_033.brasp,True,2,2,2,0,1.0,1.0,1.0,0.5,0,4,53.5
rand_033,examples/brasp/random100/rand_033.brasp,True,3,1,1,0,1.0,1.0,1.0,0.5,0,3,46.5
rand_033,examples/brasp/random100/rand_033.brasp,True,3,1,2,0,0.870926,0.870926,0.997,0.5,0,3,165.8
rand_033,examples/brasp/random100/rand_033.brasp,True,3,2,1,2,0.870926,0.870926,0.997,0.5,0,5,183.9
rand_033,examples/brasp/random100/rand_033.brasp,True,3,2,2,1,0.894394,0.894394,0.8925,0.5,0,6,258.9
rand_034,examples/brasp/random100/rand_034.brasp,True,3,1,1,0,1.0,1.0,1.0,0.5,0,1,51.1
rand_034,examples/brasp/random100/rand_034.brasp,True,3,1,2,0,1.0,1.0,1.0,0.5,0,3,51.6
rand_034,examples/brasp/random100/rand_034.brasp,True,3,2,1,0,1.0,1.0,1.0,0.5,0,3,54.6
rand_034,examples/brasp/random100/rand_034.brasp,True,3,2,2,0,1.0,1.0,1.0,0.5,0,4,91.3
rand_034,examples/brasp/random100/rand_034.brasp,True,4,1,1,0,1.0,1.0,1.0,0.5,0,4,55.2
rand_034,examples/brasp/random100/rand_034.brasp,True,4,1,2,0,1.0,1.0,1.0,0.5,0,4,71.1
rand_034,examples/brasp/random100/rand_034.brasp,True,4,2,1,0,1.0,1.0,1.0,0.5,0,4,67.4
rand_034,examples/brasp/random100/rand_034.brasp,True,4,2,2,0,1.0,1.0,1.0,0.5,0,7,119.8
rand_035,examples/brasp/random100/rand_035.brasp,True,3,1,1,2,1.0,1.0,1.0,0.5,0,3,91.6
rand_035,examples/brasp/random100/rand_035.brasp,True,3,1,2,0,1.0,1.0,1.0,0.5,0,2,64.3
rand_035,examples/brasp/random100/rand_035.brasp,True,3,2,1,0,1.0,1.0,1.0,0.5,0,5,67.8
rand_035,examples/brasp/random100/rand_035.brasp,True,3,2,2,1,1.0,1.0,1.0,0.5,0,5,181.2
rand_035,examples/brasp/random100/rand_035.brasp,True,4,1,1,1,1.0,1.0,1.0,0.5,0,4,101.2
rand_035,examples/brasp/random100/rand_035.brasp,True,4,1,2,1,1.0,1.0,1.0,0.5,0,4,138.0
rand_035,examples/brasp/random100/rand_035.brasp,True,4,2,1,0,1.0,1.0,1.0,0.5,0,4,61.5
rand_035,examples/brasp/random100/rand_035.brasp,True,4,2,2,0,1.0,1.0,1.0,0.5,0,7,127.3
rand_036,examples/brasp/random100/rand_036.brasp,True,2,1,1,0,1.0,1.0,1.0,0.5,0,2,42.9
rand_036,examples/brasp/random100/rand_036.brasp,True,2,1,2,2,1.0,1.0,1.0,0.5,0,2,140.9
rand_036,examples/brasp/random100/rand_036.brasp,True,2,2,1,0,1.0,1.0,1.0,0.5,0,4,45.9
rand_036,examples/brasp/random100/rand_036.brasp,True,2,2,2,0,1.0,1.0,1.0,0.5,0,4,76.0
rand_036,examples/brasp/random100/rand_036.brasp,True,3,1,1,0,1.0,1.0,1.0,0.5,0,3,51.0
rand_036,examples/brasp/random100/rand_036.brasp,True,3,1,2,0,1.0,1.0,1.0,0.5,0,3,57.4
rand_036,examples/brasp/random100/rand_036.brasp,True,3,2,1,0,1.0,1.0,1.0,0.5,0,6,64.1
rand_036,examples/brasp/random100/rand_036.brasp,True,3,2,2,0,1.0,1.0,1.0,0.5,0,6,90.2
rand_037,examples/brasp/random100/rand_037.brasp,True,3,1,1,1,1.0,1.0,1.0,0.5,0,3,93.7
rand_037,examples/brasp/random100/rand_037.brasp,True,3,1,2,0,1.0,1.0,1.0,0.5,0,3,55.8
rand_037,examples/brasp/random100/rand_037.brasp,True,3,2,1,0,0.877445,0.877445,0.7125,0.5,0,6,197.3
rand_037,examples/brasp/random100/rand_037.brasp,True,3,2,2,0,1.0,1.0,1.0,0.5,0,6,97.9
rand_037,examples/brasp/random100/rand_037.brasp,True,4,1,1,1,1.0,1.0,1.0,0.5,0,4,98.3
rand_037,examples/brasp/random100/rand_037.brasp,True,4,1,2,0,1.0,1.0,1.0,0.5,0,4,71.3
rand_037,examples/brasp/random100/rand_037.brasp,True,4,2,1,1,1.0,1.0,1.0,0.5,0,7,139.1
rand_037,examples/brasp/random100/rand_037.brasp,True,4,2,2,0,1.0,1.0,1.0,0.5,0,8,117.3
rand_038,examples/brasp/random100/rand_038.brasp,True,4,1,1,0,0.971461,0.971461,0.9965,0.5,0,4,169.1
rand_038,examples/brasp/random100/rand_038.brasp,True,4,1,2,0,0.971461,0.971461,0.9965,0.5,0,4,173.4
rand_038,examples/brasp/random100/rand_038.brasp,True,4,2,1,0,0.971461,0.971461,0.9965,0.5,0,5,241.7
rand_038,examples/brasp/random100/rand_038.brasp,True,4,2,2,0,1.0,1.0,1.0,0.5,0,8,110.4
rand_038,examples/brasp/random100/rand_038.brasp,True,5,1,1,0,0.971461,0.971461,0.9965,0.5,0,5,175.9
rand_038,examples/brasp/random100/rand_038.brasp,True,5,1,2,0,0.971461,0.971461,0.9965,0.5,0,5,269.9
rand_038,examples/brasp/random100/rand_038.brasp,True,5,2,1,1,0.971461,0.971461,0.9965,0.5,0,5,272.6
rand_038,examples/brasp/random100/rand_038.brasp,True,5,2,2,0,0.971461,0.971461,0.9965,0.5,0,7,392.6
rand_039,examples/brasp/random100/rand_039.brasp,True,3,1,1,0,1.0,1.0,1.0,0.5,0,3,48.3
rand_039,examples/brasp/random100/rand_039.brasp,True,3,1,2,1,1.0,1.0,1.0,0.5,0,3,118.9
rand_039,examples/brasp/random100/rand_039.brasp,True,3,2,1,0,1.0,1.0,1.0,0.5,0,6,58.4
rand_039,examples/brasp/random100/rand_039.brasp,True,3,2,2,0,1.0,1.0,1.0,0.5,0,6,94.4
rand_039,examples/brasp/random100/rand_039.brasp,True,4,1,1,0,1.0,1.0,1.0,0.5,0,4,51.6
rand_039,examples/brasp/random100/rand_039.brasp,True,4,1,2,0,1.0,1.0,1.0,0.5,0,4,63.9
rand_039,examples/brasp/random100/rand_039.brasp,True,4,2,1,0,1.0,1.0,1.0,0.5,0,5,77.1
rand_039,examples/brasp/random100/rand_039.brasp,True,4,2,2,0,1.0,1.0,1.0,0.5,0,7,111.4
rand_040,examples/brasp/random100/rand_040.brasp,True,3,1,1,0,1.0,1.0,1.0,0.5,0,3,51.0
rand_040,examples/brasp/random100/rand_040.brasp,True,3,1,2,0,1.0,1.0,1.0,0.5,0,3,65.9
rand_040,examples/brasp/random100/rand_040.brasp,True,3,2,1,1,1.0,1.0,1.0,0.5,0,6,130.6
rand_040,examples/brasp/random100/rand_040.brasp,True,3,2,2,0,1.0,1.0,1.0,0.5,0,5,94.5
rand_040,examples/brasp/random100/rand_040.brasp,True,4,1,1,0,1.0,1.0,1.0,0.5,0,3,56.7
rand_040,examples/brasp/random100/rand_040.brasp,True,4,1,2,0,1.0,1.0,1.0,0.5,0,3,72.7
rand_040,examples/brasp/random100/rand_040.brasp,True,4,2,1,1,1.0,1.0,1.0,0.5,0,7,156.2
rand_040,examples/brasp/random100/rand_040.brasp,True,4,2,2,0,1.0,1.0,1.0,0.5,0,7,110.4
rand_041,examples/brasp/random100/rand_041.brasp,True,1,1,1,0,0.809648,0.809648,0.8335,0.5,0,1,68.1
rand_041,examples/brasp/random100/rand_041.brasp,True,1,1,2,0,0.852673,0.852673,0.8385,0.5,0,1,88.2
rand_041,examples/brasp/random100/rand_041.brasp,True,1,2,1,0,1.0,1.0,1.0,0.5,0,1,37.6
rand_041,examples/brasp/random100/rand_041.brasp,True,1,2,2,0,1.0,1.0,1.0,0.5,0,2,48.1
rand_041,examples/brasp/random100/rand_041.brasp,True,2,1,1,0,1.0,1.0,1.0,0.5,0,2,40.4
rand_041,examples/brasp/random100/rand_041.brasp,True,2,1,2,0,1.0,1.0,1.0,0.5,0,2,47.8
rand_041,examples/brasp/random100/rand_041.brasp,True,2,2,1,0,1.0,1.0,1.0,0.5,0,4,52.7
rand_041,examples/brasp/random100/rand_041.brasp,True,2,2,2,0,1.0,1.0,1.0,0.5,0,4,74.1
rand_042,examples/brasp/random100/rand_042.brasp,True,3,1,1,2,0.937419,0.937419,0.9335,0.5,0,3,126.6
rand_042,examples/brasp/random100/rand_042.brasp,True,3,1,2,2,0.902216,0.902216,0.9335,0.5,0,3,177.4
rand_042,examples/brasp/random100/rand_042.brasp,True,3,2,1,0,0.936115,0.936115,0.936,0.5,0,6,170.1
rand_042,examples/brasp/random100/rand_042.brasp,True,3,2,2,2,0.928292,0.928292,0.936,0.5,0,6,289.6
rand_042,examples/brasp/random100/rand_042.brasp,True,4,1,1,1,0.919166,0.919166,0.9335,0.5,0,4,165.3
rand_042,examples/brasp/random100/rand_042.brasp,True,4,1,2,1,0.904824,0.904824,0.8835,0.5,0,4,213.1
rand_042,examples/brasp/random100/rand_042.brasp,True,4,2,1,0,0.936115,0.936115,0.936,0.5,0,7,226.6
rand_042,examples/brasp/random100/rand_042.brasp,True,4,2,2,0,0.973924,0.973924,0.9665,0.5,0,8,338.6
rand_043,examples/brasp/random100/rand_043.brasp,True,3,1,1,0,1.0,1.0,1.0,0.5,0,2,53.8
rand_043,examples/brasp/random100/rand_043.brasp,True,3,1,2,0,1.0,1.0,1.0,0.5,0,2,59.5
rand_043,examples/brasp/random100/rand_043.brasp,True,3,2,1,0,1.0,1.0,1.0,0.5,0,5,64.4
rand_043,examples/brasp/random100/rand_043.brasp,True,3,2,2,0,1.0,1.0,1.0,0.5,0,4,84.7
rand_043,examples/brasp/random100/rand_043.brasp,True,4,1,1,0,1.0,1.0,1.0,0.5,0,4,54.0
rand_043,examples/brasp/random100/rand_043.brasp,True,4,1,2,0,1.0,1.0,1.0,0.5,0,4,67.9
rand_043,examples/brasp/random100/rand_043.brasp,True,4,2,1,0,1.0,1.0,1.0,0.5,0,5,59.2
rand_043,examples/brasp/random100/rand_043.brasp,True,4,2,2,0,1.0,1.0,1.0,0.5,0,8,117.9
rand_044,examples/brasp/random100/rand_044.brasp,True,2,1,1,2,1.0,1.0,1.0,0.5,0,2,94.9
rand_044,examples/brasp/random100/rand_044.brasp,True,2,1,2,2,1.0,1.0,1.0,0.5,0,2,141.1
rand_044,examples/brasp/random100/rand_044.brasp,True,2,2,1,0,1.0,1.0,1.0,0.5,0,2,53.6
rand_044,examples/brasp/random100/rand_044.brasp,True,2,2,2,0,0.964612,0.964612,0.958,0.5,0,4,219.1
rand_044,examples/brasp/random100/rand_044.brasp,True,3,1,1,2,1.0,1.0,1.0,0.5,0,3,139.9
rand_044,examples/brasp/random100/rand_044.brasp,True,3,1,2,1,1.0,1.0,1.0,0.5,0,3,129.2
rand_044,examples/brasp/random100/rand_044.brasp,True,3,2,1,1,0.929224,0.929224,0.8995,0.5,0,6,188.3
rand_044,examples/brasp/random100/rand_044.brasp,True,3,2,2,0,1.0,1.0,1.0,0.5,0,6,103.5
rand_045,examples/brasp/random100/rand_045.brasp,True,3,1,1,0,1.0,1.0,1.0,0.5,0,3,50.2
rand_045,examples/brasp/random100/rand_045.brasp,True,3,1,2,0,1.0,1.0,1.0,0.5,0,3,59.4
rand_045,examples/brasp/random100/rand_045.brasp,True,3,2,1,1,1.0,1.0,1.0,0.5,0,5,130.5
rand_045,examples/brasp/random100/rand_045.brasp,True,3,2,2,2,1.0,1.0,1.0,0.5,0,6,294.9
rand_045,examples/brasp/random100/rand_045.brasp,True,4,1,1,0,1.0,1.0,1.0,0.5,0,4,62.7
rand_045,examples/brasp/random100/rand_045.brasp,True,4,1,2,0,1.0,1.0,1.0,0.5,0,4,71.8
rand_045,examples/brasp/random100/rand_045.brasp,True,4,2,1,0,0.923077,0.923077,0.9415,0.5,0,4,229.8
rand_045,examples/brasp/random100/rand_045.brasp,True,4,2,2,0,1.0,1.0,1.0,0.5,0,7,108.9
rand_046,examples/brasp/random100/rand_046.brasp,True,4,1,1,0,0.863014,0.863014,0.5195,0.5,0,3,165.1
rand_046,examples/brasp/random100/rand_046.brasp,True,4,1,2,1,0.990868,0.990868,0.9815,0.5,0,4,227.9
rand_046,examples/brasp/random100/rand_046.brasp,True,4,2,1,1,0.990868,0.990868,0.9815,0.5,0,7,235.0
rand_046,examples/brasp/random100/rand_046.brasp,True,4,2,2,0,0.990868,0.990868,0.9815,0.5,0,7,370.7
rand_046,examples/brasp/random100/rand_046.brasp,True,5,1,1,2,0.950913,0.950913,0.949,0.5,0,4,192.3
rand_046,examples/brasp/random100/rand_046.brasp,True,5,1,2,0,0.990868,0.990868,0.9815,0.5,0,5,264.0
rand_046,examples/brasp/random100/rand_046.brasp,True,5,2,1,0,0.950913,0.950913,0.949,0.5,0,7,287.7
rand_046,examples/brasp/random100/rand_046.brasp,True,5,2,2,2,0.990868,0.990868,0.9815,0.5,0,6,390.1
rand_047,examples/brasp/random100/rand_047.brasp,True,2,1,1,0,0.976027,0.976027,0.997,0.5,0,2,123.2
rand_047,examples/brasp/random100/rand_047.brasp,True,2,1,2,0,0.976027,0.976027,0.997,0.5,0,2,131.7
rand_047,examples/brasp/random100/rand_047.brasp,True,2,2,1,0,0.976027,0.976027,0.997,0.5,0,4,156.7
rand_047,examples/brasp/random100/rand_047.brasp,True,2,2,2,0,0.976027,0.976027,0.997,0.5,0,3,216.5
rand_047,examples/brasp/random100/rand_047.brasp,True,3,1,1,2,1.0,1.0,1.0,0.5,0,3,144.6
rand_047,examples/brasp/random100/rand_047.brasp,True,3,1,2,0,1.0,1.0,1.0,0.5,0,3,55.0
rand_047,examples/brasp/random100/rand_047.brasp,True,3,2,1,0,0.976027,0.976027,0.997,0.5,0,5,184.0
rand_047,examples/brasp/random100/rand_047.brasp,True,3,2,2,0,1.0,1.0,1.0,0.5,0,5,103.1
rand_048,examples/brasp/random100/rand_048.brasp,True,3,1,1,0,0.981747,0.981747,1.0,0.5,0,2,96.8
rand_048,examples/brasp/random100/rand_048.brasp,True,3,1,2,0,0.981747,0.981747,1.0,0.5,0,2,169.8
rand_048,examples/brasp/random100/rand_048.brasp,True,3,2,1,1,0.956975,0.956975,1.0,0.5,0,6,191.6
rand_048,examples/brasp/random100/rand_048.brasp,True,3,2,2,1,0.981747,0.981747,1.0,0.5,0,6,272.7
rand_048,examples/brasp/random100/rand_048.brasp,True,4,1,1,0,0.981747,0.981747,1.0,0.5,0,3,172.2
rand_048,examples/brasp/random100/rand_048.brasp,True,4,1,2,1,1.0,1.0,1.0,0.5,0,4,139.0
rand_048,examples/brasp/random100/rand_048.brasp,True,4,2,1,0,0.981747,0.981747,1.0,0.5,0,4,216.3
rand_048,examples/brasp/random100/rand_048.brasp,True,4,2,2,1,1.0,1.0,1.0,0.5,0,7,234.9
rand_049,examples/brasp/random100/rand_049.brasp,True,3,1,1,0,0.977169,0.977169,0.9995,0.5,0,3,144.9
rand_049,examples/brasp/random100/rand_049.brasp,True,3,1,2,2,1.0,1.0,1.0,0.5,0,3,184.6
rand_049,examples/brasp/random100/rand_049.brasp,True,3,2,1,0,0.977169,0.977169,0.9995,0.5,0,6,192.0
rand_049,examples/brasp/random100/rand_049.brasp,True,3,2,2,0,0.982877,0.982877,0.9995,0.5,0,6,284.6
rand_049,examples/brasp/random100/rand_049.brasp,True,4,1,1,2,0.977169,0.977169,0.9995,0.5,0,4,160.2
rand_049,examples/brasp/random100/rand_049.brasp,True,4,1,2,1,1.0,1.0,1.0,0.5,0,4,153.5
rand_049,examples/brasp/random100/rand_049.brasp,True,4,2,1,0,0.977169,0.977169,0.9995,0.5,0,5,236.7
rand_049,examples/brasp/random100/rand_049.brasp,True,4,2,2,1,1.0,1.0,1.0,0.5,0,8,203.2
rand_050,examples/brasp/random100/rand_050.brasp,True,4,1,1,1,0.984018,0.984018,1.0,0.5,0,4,170.0
rand_050,examples/brasp/random100/rand_050.brasp,True,4,1,2,0,1.0,1.0,1.0,0.5,0,4,80.1
rand_050,examples/brasp/random100/rand_050.brasp,True,4,2,1,1,0.987443,0.987443,1.0,0.5,0,7,243.7
rand_050,examples/brasp/random100/rand_050.brasp,True,4,2,2,0,1.0,1.0,1.0,0.5,0,8,101.9
rand_050,examples/brasp/random100/rand_050.brasp,True,5,1,1,1,1.0,1.0,1.0,0.5,0,5,121.1
rand_050,examples/brasp/random100/rand_050.brasp,True,5,1,2,1,1.0,1.0,1.0,0.5,0,5,177.4
rand_050,examples/brasp/random100/rand_050.brasp,True,5,2,1,1,0.987443,0.987443,1.0,0.5,0,5,275.4
rand_050,examples/brasp/random100/rand_050.brasp,True,5,2,2,1,1.0,1.0,1.0,0.5,0,7,266.3
rand_051,examples/brasp/random100/rand_051.brasp,True,3,1,1,0,1.0,1.0,1.0,0.5,0,3,50.8
rand_051,examples/brasp/random100/rand_051.brasp,True,3,1,2,0,1.0,1.0,1.0,0.5,0,3,64.8
rand_051,examples/brasp/random100/rand_051.brasp,True,3,2,1,0,1.0,1.0,1.0,0.5,0,6,66.6
rand_051,examples/brasp/random100/rand_051.brasp,True,3,2,2,0,1.0,1.0,1.0,0.5,0,6,99.6
rand_051,examples/brasp/random100/rand_051.brasp,True,4,1,1,0,1.0,1.0,1.0,0.5,0,4,54.9
rand_051,examples/brasp/random100/rand_051.brasp,True,4,1,2,0,1.0,1.0,1.0,0.5,0,4,79.4
rand_051,examples/brasp/random100/rand_051.brasp,True,4,2,1,0,1.0,1.0,1.0,0.5,0,5,76.9
rand_051,examples/brasp/random100/rand_051.brasp,True,4,2,2,0,1.0,1.0,1.0,0.5,0,7,119.0
rand_052,examples/brasp/random100/rand_052.brasp,True,2,1,1,0,1.0,1.0,1.0,0.5,0,2,41.8
rand_052,examples/brasp/random100/rand_052.brasp,True,2,1,2,0,1.0,1.0,1.0,0.5,0,2,47.2
rand_052,examples/brasp/random100/rand_052.brasp,True,2,2,1,2,1.0,1.0,1.0,0.5,0,4,132.7
rand_052,examples/brasp/random100/rand_052.brasp,True,2,2,2,0,1.0,1.0,1.0,0.5,0,4,73.0
rand_052,examples/brasp/random100/rand_052.brasp,True,3,1,1,0,1.0,1.0,1.0,0.5,0,3,37.6
rand_052,examples/brasp/random100/rand_052.brasp,True,3,1,2,0,1.0,1.0,1.0,0.5,0,3,63.6
rand_052,examples/brasp/random100/rand_052.brasp,True,3,2,1,1,1.0,1.0,1.0,0.5,0,6,130.9
rand_052,examples/brasp/random100/rand_052.brasp,True,3,2,2,0,1.0,1.0,1.0,0.5,0,6,97.5
rand_053,examples/brasp/random100/rand_053.brasp,True,3,1,1,0,1.0,1.0,1.0,0.5,0,3,50.8
rand_053,examples/brasp/random100/rand_053.brasp,True,3,1,2,0,1.0,1.0,1.0,0.5,0,3,63.3
rand_053,examples/brasp/random100/rand_053.brasp,True,3,2,1,0,1.0,1.0,1.0,0.5,0,6,66.4
rand_053,examples/brasp/random100/rand_053.brasp,True,3,2,2,0,1.0,1.0,1.0,0.5,0,6,96.7
rand_053,examples/brasp/random100/rand_053.brasp,True,4,1,1,0,1.0,1.0,1.0,0.5,0,4,50.6
rand_053,examples/brasp/random100/rand_053.brasp,True,4,1,2,0,1.0,1.0,1.0,0.5,0,4,74.2
rand_053,examples/brasp/random100/rand_053.brasp,True,4,2,1,0,1.0,1.0,1.0,0.5,0,5,77.9
rand_053,examples/brasp/random100/rand_053.brasp,True,4,2,2,0,1.0,1.0,1.0,0.5,0,7,119.5
rand_054,examples/brasp/random100/rand_054.brasp,True,3,1,1,1,1.0,1.0,1.0,0.5,0,3,99.3
rand_054,examples/brasp/random100/rand_054.brasp,True,3,1,2,0,1.0,1.0,1.0,0.5,0,3,60.9
rand_054,examples/brasp/random100/rand_054.brasp,True,3,2,1,2,1.0,1.0,1.0,0.5,0,5,197.4
rand_054,examples/brasp/random100/rand_054.brasp,True,3,2,2,0,1.0,1.0,1.0,0.5,0,6,83.0
rand_054,examples/brasp/random100/rand_054.brasp,True,4,1,1,0,1.0,1.0,1.0,0.5,0,4,42.3
rand_054,examples/brasp/random100/rand_054.brasp,True,4,1,2,0,1.0,1.0,1.0,0.5,0,4,65.2
rand_054,examples/brasp/random100/rand_054.brasp,True,4,2,1,0,1.0,1.0,1.0,0.5,0,5,80.0
rand_054,examples/brasp/random100/rand_054.brasp,True,4,2,2,0,1.0,1.0,1.0,0.5,0,7,118.4
rand_055,examples/brasp/random100/rand_055.brasp,True,2,1,1,2,1.0,1.0,1.0,0.5,0,2,72.2
rand_055,examples/brasp/random100/rand_055.brasp,True,2,1,2,0,1.0,1.0,1.0,0.5,0,2,42.5
rand_055,examples/brasp/random100/rand_055.brasp,True,2,2,1,0,0.953064,0.953064,0.999,0.5,0,4,153.9
rand_055,examples/brasp/random100/rand_055.brasp,True,2,2,2,1,1.0,1.0,1.0,0.5,0,4,136.8
rand_055,examples/brasp/random100/rand_055.brasp,True,3,1,1,1,1.0,1.0,1.0,0.5,0,3,69.2
rand_055,examples/brasp/random100/rand_055.brasp,True,3,1,2,0,1.0,1.0,1.0,0.5,0,3,62.9
rand_055,examples/brasp/random100/rand_055.brasp,True,3,2,1,0,1.0,1.0,1.0,0.5,0,6,66.7
rand_055,examples/brasp/random100/rand_055.brasp,True,3,2,2,0,1.0,1.0,1.0,0.5,0,6,99.2
rand_056,examples/brasp/random100/rand_056.brasp,True,2,1,1,0,1.0,1.0,1.0,0.5,0,2,43.5
rand_056,examples/brasp/random100/rand_056.brasp,True,2,1,2,0,1.0,1.0,1.0,0.5,0,2,49.2
rand_056,examples/brasp/random100/rand_056.brasp,True,2,2,1,0,1.0,1.0,1.0,0.5,0,1,51.2
rand_056,examples/brasp/random100/rand_056.brasp,True,2,2,2,0,1.0,1.0,1.0,0.5,0,3,77.6
rand_056,examples/brasp/random100/rand_056.brasp,True,3,1,1,0,1.0,1.0,1.0,0.5,0,2,50.5
rand_056,examples/brasp/random100/rand_056.brasp,True,3,1,2,0,1.0,1.0,1.0,0.5,0,3,64.9
rand_056,examples/brasp/random100/rand_056.brasp,True,3,2,1,0,1.0,1.0,1.0,0.5,0,6,66.3
rand_056,examples/brasp/random100/rand_056.brasp,True,3,2,2,0,1.0,1.0,1.0,0.5,0,6,101.1
rand_057,examples/brasp/random100/rand_057.brasp,True,3,1,1,0,1.0,1.0,1.0,0.5,0,3,50.5
rand_057,examples/brasp/random100/rand_057.brasp,True,3,1,2,0,1.0,1.0,1.0,0.5,0,3,66.6
rand_057,examples/brasp/random100/rand_057.brasp,True,3,2,1,0,1.0,1.0,1.0,0.5,0,6,66.9
rand_057,examples/brasp/random100/rand_057.brasp,True,3,2,2,0,1.0,1.0,1.0,0.5,0,5,102.0
rand_057,examples/brasp/random100/rand_057.brasp,True,4,1,1,0,1.0,1.0,1.0,0.5,0,4,53.6
rand_057,examples/brasp/random100/rand_057.brasp,True,4,1,2,0,1.0,1.0,1.0,0.5,0,4,74.9
rand_057,examples/brasp/random100/rand_057.brasp,True,4,2,1,0,1.0,1.0,1.0,0.5,0,5,62.4
rand_057,examples/brasp/random100/rand_057.brasp,True,4,2,2,0,1.0,1.0,1.0,0.5,0,7,108.2
rand_058,examples/brasp/random100/rand_058.brasp,True,4,1,1,0,0.817352,0.817352,0.6,0.5,0,4,157.1
rand_058,examples/brasp/random100/rand_058.brasp,True,4,1,2,2,0.982877,0.982877,0.945,0.5,0,4,221.0
rand_058,examples/brasp/random100/rand_058.brasp,True,4,2,1,1,0.817352,0.817352,0.6,0.5,0,7,225.0
rand_058,examples/brasp/random100/rand_058.brasp,True,4,2,2,0,0.840183,0.840183,0.8365,0.5,0,7,308.4
rand_058,examples/brasp/random100/rand_058.brasp,True,5,1,1,1,0.817352,0.817352,0.6,0.5,0,5,163.3
rand_058,examples/brasp/random100/rand_058.brasp,True,5,1,2,2,0.971461,0.971461,0.926,0.5,0,4,277.6
rand_058,examples/brasp/random100/rand_058.brasp,True,5,2,1,0,0.817352,0.817352,0.6,0.5,0,7,274.5
rand_058,examples/brasp/random100/rand_058.brasp,True,5,2,2,1,0.840183,0.840183,0.8365,0.5,0,7,345.9
